datetime,parameter,variable,prediction,model_id,duration,project_id,site_id,family,reference_datetime
2024-12-19T00:00:00Z,1,nee,-0.804412672735463,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-12-19T00:00:00Z
2024-12-20T00:00:00Z,1,nee,-0.3537656425120822,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-12-19T00:00:00Z
2024-12-21T00:00:00Z,1,nee,-0.9508403702548299,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-12-19T00:00:00Z
2024-12-22T00:00:00Z,1,nee,-0.9385047984309188,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-12-19T00:00:00Z
2024-12-23T00:00:00Z,1,nee,-0.5199698499737008,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-12-19T00:00:00Z
2024-12-24T00:00:00Z,1,nee,-0.2906596888532438,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-12-19T00:00:00Z
2024-12-25T00:00:00Z,1,nee,-0.16220163667384022,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-12-19T00:00:00Z
2024-12-26T00:00:00Z,1,nee,-1.3423441217301904,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-12-19T00:00:00Z
2024-12-27T00:00:00Z,1,nee,-0.8090617565363653,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-12-19T00:00:00Z
2024-12-28T00:00:00Z,1,nee,-0.8231774538451923,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-12-19T00:00:00Z
2024-12-29T00:00:00Z,1,nee,0.21550172571596385,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-12-19T00:00:00Z
2024-12-30T00:00:00Z,1,nee,-1.3106515041852842,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-12-19T00:00:00Z
2024-12-31T00:00:00Z,1,nee,-0.6823913401453534,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-12-19T00:00:00Z
2025-01-01T00:00:00Z,1,nee,-0.7703007468559351,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-12-19T00:00:00Z
2025-01-02T00:00:00Z,1,nee,-0.6935903850789352,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-12-19T00:00:00Z
2025-01-03T00:00:00Z,1,nee,-0.6384956373189629,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-12-19T00:00:00Z
2025-01-04T00:00:00Z,1,nee,-0.6673600739902974,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-12-19T00:00:00Z
2025-01-05T00:00:00Z,1,nee,-1.1363406996377043,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-12-19T00:00:00Z
2025-01-06T00:00:00Z,1,nee,-1.0007325344942215,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-12-19T00:00:00Z
2025-01-07T00:00:00Z,1,nee,-0.7010955322122359,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-12-19T00:00:00Z
2025-01-08T00:00:00Z,1,nee,-1.5934226356196872,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-12-19T00:00:00Z
2025-01-09T00:00:00Z,1,nee,-0.727200050917156,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-12-19T00:00:00Z
