datetime,parameter,variable,prediction,model_id,duration,project_id,site_id,family,reference_datetime
2024-04-12T00:00:00Z,1,nee,-1.1374295525960754,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-04-13T00:00:00Z,1,nee,-1.867440348685029,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-04-14T00:00:00Z,1,nee,-1.3717702954393274,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-04-15T00:00:00Z,1,nee,-1.6690463202542798,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-04-16T00:00:00Z,1,nee,-1.0637986806440038,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-04-17T00:00:00Z,1,nee,-0.7618724565690356,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-04-18T00:00:00Z,1,nee,-2.2575097631890397,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-04-19T00:00:00Z,1,nee,-0.14153788529271544,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-04-20T00:00:00Z,1,nee,-0.0732968315276375,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-04-21T00:00:00Z,1,nee,-1.0859630151936965,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-04-22T00:00:00Z,1,nee,-1.4127094736946018,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-04-23T00:00:00Z,1,nee,0.11669551835146287,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-04-24T00:00:00Z,1,nee,0.15036116577402206,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-04-25T00:00:00Z,1,nee,-0.17575140375065673,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-04-26T00:00:00Z,1,nee,-1.2796306592472193,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-04-27T00:00:00Z,1,nee,-0.49934182023135887,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-04-28T00:00:00Z,1,nee,-0.7692578961843481,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-04-29T00:00:00Z,1,nee,-1.1598251136795759,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-04-30T00:00:00Z,1,nee,-1.384543231513024,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-05-01T00:00:00Z,1,nee,0.40593886223162007,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-05-02T00:00:00Z,1,nee,-1.149685917428628,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-05-03T00:00:00Z,1,nee,-2.4504189359032718,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-05-04T00:00:00Z,1,nee,-1.0160954977684595,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-05-05T00:00:00Z,1,nee,-1.919216001010596,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-05-06T00:00:00Z,1,nee,-1.2063297335138805,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
2024-05-07T00:00:00Z,1,nee,-1.142854475500242,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-04-12T00:00:00Z
