datetime,parameter,variable,prediction,model_id,duration,project_id,site_id,family,reference_datetime
2024-10-02T00:00:00Z,1,nee,-0.16768405881296722,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-03T00:00:00Z,1,nee,-0.3450975758033818,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-04T00:00:00Z,1,nee,-0.13207273880845166,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-05T00:00:00Z,1,nee,0.4624977354265553,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-06T00:00:00Z,1,nee,0.5994911719602726,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-07T00:00:00Z,1,nee,0.38257600117779594,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-08T00:00:00Z,1,nee,0.4788917947424078,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-09T00:00:00Z,1,nee,0.4206411163522308,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-10T00:00:00Z,1,nee,0.2917096708995622,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-11T00:00:00Z,1,nee,-0.7263974246387482,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-12T00:00:00Z,1,nee,0.413972881144658,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-13T00:00:00Z,1,nee,0.37950487271796424,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-14T00:00:00Z,1,nee,-0.25806013699512725,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-15T00:00:00Z,1,nee,-0.5827132530724388,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-16T00:00:00Z,1,nee,-0.20070063043310052,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-17T00:00:00Z,1,nee,-0.517341650422299,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-18T00:00:00Z,1,nee,-0.19025369828505992,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-19T00:00:00Z,1,nee,-0.277265089913779,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-20T00:00:00Z,1,nee,-0.14957390049801197,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-21T00:00:00Z,1,nee,-0.7610273084436336,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-22T00:00:00Z,1,nee,-0.2373647660377523,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-23T00:00:00Z,1,nee,-0.41825629148023075,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-24T00:00:00Z,1,nee,0.05834438168199913,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-25T00:00:00Z,1,nee,0.3226149480614465,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-26T00:00:00Z,1,nee,0.37339792879346073,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-27T00:00:00Z,1,nee,-0.37140492296892785,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-28T00:00:00Z,1,nee,-0.3032719476117012,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-29T00:00:00Z,1,nee,0.2971101868407256,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-30T00:00:00Z,1,nee,0.19050855790446256,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-31T00:00:00Z,1,nee,0.4822428858453634,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-02T00:00:00Z,2,nee,-0.485660527402202,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-03T00:00:00Z,2,nee,-0.10312501473475344,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-04T00:00:00Z,2,nee,-0.3239432089347228,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
2024-10-05T00:00:00Z,2,nee,-0.5403160676447811,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-10-02T00:00:00Z
