datetime,parameter,variable,prediction,model_id,duration,project_id,site_id,family,reference_datetime
2025-02-16T00:00:00Z,1,nee,0.23081830421046098,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-02-17T00:00:00Z,1,nee,-0.6032380230377968,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-02-18T00:00:00Z,1,nee,-0.9058597884922875,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-02-19T00:00:00Z,1,nee,0.06818152639509632,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-02-20T00:00:00Z,1,nee,-0.13025099717781705,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-02-21T00:00:00Z,1,nee,-1.516011908419285,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-02-22T00:00:00Z,1,nee,-1.0196728884857322,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-02-23T00:00:00Z,1,nee,0.16490491559602477,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-02-24T00:00:00Z,1,nee,-1.3771444392922076,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-02-25T00:00:00Z,1,nee,-1.508787626609237,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-02-26T00:00:00Z,1,nee,-1.2190467638501967,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-02-27T00:00:00Z,1,nee,-1.1852883124142601,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-02-28T00:00:00Z,1,nee,-0.06528038333143363,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-03-01T00:00:00Z,1,nee,-0.9149142466663273,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-03-02T00:00:00Z,1,nee,-0.48270904679919846,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-03-03T00:00:00Z,1,nee,-2.247575784040319,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-03-04T00:00:00Z,1,nee,-0.40474836757088595,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-03-05T00:00:00Z,1,nee,-1.5762849184719467,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-03-06T00:00:00Z,1,nee,-0.38700954814534816,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-03-07T00:00:00Z,1,nee,-0.24306787331734928,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-03-08T00:00:00Z,1,nee,-1.7515232210000091,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-03-09T00:00:00Z,1,nee,-1.0838644686079386,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-03-10T00:00:00Z,1,nee,-1.190443040351366,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-03-11T00:00:00Z,1,nee,-1.0113701083285112,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-03-12T00:00:00Z,1,nee,-0.9739925289239427,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-03-13T00:00:00Z,1,nee,-1.0760733815030632,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-03-14T00:00:00Z,1,nee,-0.4748566126438057,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-03-15T00:00:00Z,1,nee,-1.1683215171489674,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-03-16T00:00:00Z,1,nee,-0.07975350688905862,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-03-17T00:00:00Z,1,nee,-1.3249399074678605,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-02-16T00:00:00Z,2,nee,-0.18434535906987018,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-02-17T00:00:00Z,2,nee,-0.5317602375576455,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
2025-02-18T00:00:00Z,2,nee,-0.7986583556305568,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-16T00:00:00Z
