datetime,parameter,variable,prediction,model_id,duration,project_id,site_id,family,reference_datetime
2026-05-23T00:00:00Z,1,nee,-0.6551319126789128,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2026-05-23T00:00:00Z
2026-05-24T00:00:00Z,1,nee,0.16418397347599795,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2026-05-23T00:00:00Z
2026-05-25T00:00:00Z,1,nee,-0.5431895581846397,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2026-05-23T00:00:00Z
2026-05-26T00:00:00Z,1,nee,0.387369720149508,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2026-05-23T00:00:00Z
2026-05-27T00:00:00Z,1,nee,0.6427283956173175,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2026-05-23T00:00:00Z
2026-05-28T00:00:00Z,1,nee,0.5513503767983856,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2026-05-23T00:00:00Z
2026-05-29T00:00:00Z,1,nee,-0.5286669282946188,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2026-05-23T00:00:00Z
2026-05-30T00:00:00Z,1,nee,-0.17687317882777598,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2026-05-23T00:00:00Z
2026-05-31T00:00:00Z,1,nee,0.23364003306039077,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2026-05-23T00:00:00Z
2026-06-01T00:00:00Z,1,nee,0.42932338622174243,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2026-05-23T00:00:00Z
2026-06-02T00:00:00Z,1,nee,-1.0482079036809488,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2026-05-23T00:00:00Z
2026-06-03T00:00:00Z,1,nee,0.47040066727480084,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2026-05-23T00:00:00Z
2026-06-04T00:00:00Z,1,nee,-0.19406211100227028,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2026-05-23T00:00:00Z
2026-06-05T00:00:00Z,1,nee,-0.27816775298891616,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2026-05-23T00:00:00Z
2026-06-06T00:00:00Z,1,nee,0.07745132734820695,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2026-05-23T00:00:00Z
2026-06-07T00:00:00Z,1,nee,0.4576202448505287,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2026-05-23T00:00:00Z
2026-06-08T00:00:00Z,1,nee,0.6249712013612858,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2026-05-23T00:00:00Z
2026-06-09T00:00:00Z,1,nee,0.5791562677772375,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2026-05-23T00:00:00Z
2026-06-10T00:00:00Z,1,nee,-0.5970894833390465,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2026-05-23T00:00:00Z
