datetime,parameter,variable,prediction,model_id,duration,project_id,site_id,family,reference_datetime
2025-09-30T00:00:00Z,1,nee,0.31814962641055505,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-01T00:00:00Z,1,nee,0.4567891763105349,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-02T00:00:00Z,1,nee,0.36783903504640814,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-03T00:00:00Z,1,nee,-1.0454440874809858,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-04T00:00:00Z,1,nee,-0.6846916403775358,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-05T00:00:00Z,1,nee,0.613165435731995,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-06T00:00:00Z,1,nee,-0.390229294987135,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-07T00:00:00Z,1,nee,-1.4576152903613342,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-08T00:00:00Z,1,nee,0.49133093221154484,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-09T00:00:00Z,1,nee,-0.8869534536101432,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-10T00:00:00Z,1,nee,-1.3811488237551364,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-11T00:00:00Z,1,nee,-0.32586626254785916,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-12T00:00:00Z,1,nee,0.40606070218130813,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-13T00:00:00Z,1,nee,-1.0765213388650898,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-14T00:00:00Z,1,nee,-1.2787070287187292,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-15T00:00:00Z,1,nee,-0.2858047953219096,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-16T00:00:00Z,1,nee,0.6119564151965406,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-17T00:00:00Z,1,nee,0.005883929033718462,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-18T00:00:00Z,1,nee,-1.0950197560211883,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-19T00:00:00Z,1,nee,-1.176463936189527,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-20T00:00:00Z,1,nee,0.19148769126253687,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-21T00:00:00Z,1,nee,-1.14635551238453,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-22T00:00:00Z,1,nee,-0.7554616649016038,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-23T00:00:00Z,1,nee,-0.20949973726483648,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-24T00:00:00Z,1,nee,0.05016810118906832,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-25T00:00:00Z,1,nee,-0.6965071605432388,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-26T00:00:00Z,1,nee,0.187494443421375,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-27T00:00:00Z,1,nee,-0.08947298454881815,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
2025-10-28T00:00:00Z,1,nee,0.8012769457313017,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-09-30T00:00:00Z
