datetime,parameter,variable,prediction,model_id,duration,project_id,site_id,family,reference_datetime
2025-02-23T00:00:00Z,1,nee,-0.8931403038309977,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-23T00:00:00Z
2025-02-24T00:00:00Z,1,nee,-0.3616670278128807,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-23T00:00:00Z
2025-02-25T00:00:00Z,1,nee,-0.7088350174702466,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-23T00:00:00Z
2025-02-26T00:00:00Z,1,nee,-0.11707055067191416,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-23T00:00:00Z
2025-02-27T00:00:00Z,1,nee,-1.1804408780247042,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-23T00:00:00Z
2025-02-28T00:00:00Z,1,nee,-1.0996855177473879,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-23T00:00:00Z
2025-03-01T00:00:00Z,1,nee,-1.1300846617348437,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-23T00:00:00Z
2025-03-02T00:00:00Z,1,nee,-1.0288919263478329,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-23T00:00:00Z
2025-03-03T00:00:00Z,1,nee,-0.13152250602471957,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-23T00:00:00Z
2025-03-04T00:00:00Z,1,nee,0.3247146880965232,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-23T00:00:00Z
2025-03-05T00:00:00Z,1,nee,-0.3149165421863763,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-23T00:00:00Z
2025-03-06T00:00:00Z,1,nee,-1.0018389381591275,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-23T00:00:00Z
2025-03-07T00:00:00Z,1,nee,-0.3351531425799567,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-23T00:00:00Z
2025-03-08T00:00:00Z,1,nee,-0.6798502828030092,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-23T00:00:00Z
2025-03-09T00:00:00Z,1,nee,-0.32437729973575496,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-23T00:00:00Z
2025-03-10T00:00:00Z,1,nee,-0.8170478404532909,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-23T00:00:00Z
2025-03-11T00:00:00Z,1,nee,-0.8792051209238236,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-23T00:00:00Z
2025-03-12T00:00:00Z,1,nee,-0.8892720506789856,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-23T00:00:00Z
2025-03-13T00:00:00Z,1,nee,-2.25082688387474,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-23T00:00:00Z
2025-03-14T00:00:00Z,1,nee,-0.6344727307669665,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2025-02-23T00:00:00Z
