datetime,parameter,variable,prediction,model_id,duration,project_id,site_id,family,reference_datetime
2024-03-11T00:00:00Z,1,nee,-1.5633685216477005,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-03-11T00:00:00Z
2024-03-12T00:00:00Z,1,nee,-1.3755202392690957,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-03-11T00:00:00Z
2024-03-13T00:00:00Z,1,nee,-0.6245223698139207,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-03-11T00:00:00Z
2024-03-14T00:00:00Z,1,nee,-1.992686033984101,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-03-11T00:00:00Z
2024-03-15T00:00:00Z,1,nee,-1.304718296490551,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-03-11T00:00:00Z
2024-03-16T00:00:00Z,1,nee,-2.2377467877390886,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-03-11T00:00:00Z
2024-03-17T00:00:00Z,1,nee,-1.1651513881048587,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-03-11T00:00:00Z
2024-03-18T00:00:00Z,1,nee,-1.250491595010579,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-03-11T00:00:00Z
2024-03-19T00:00:00Z,1,nee,-1.7477707715200366,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-03-11T00:00:00Z
2024-03-20T00:00:00Z,1,nee,-0.7041591238932298,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-03-11T00:00:00Z
2024-03-21T00:00:00Z,1,nee,-1.9754416234246583,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-03-11T00:00:00Z
2024-03-22T00:00:00Z,1,nee,-1.5276025021559072,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-03-11T00:00:00Z
2024-03-23T00:00:00Z,1,nee,-2.935700736066348,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-03-11T00:00:00Z
2024-03-24T00:00:00Z,1,nee,-0.753811228010949,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-03-11T00:00:00Z
2024-03-25T00:00:00Z,1,nee,-0.7648409322524721,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-03-11T00:00:00Z
2024-03-26T00:00:00Z,1,nee,-1.4397515305231632,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-03-11T00:00:00Z
2024-03-27T00:00:00Z,1,nee,-2.3570545202113933,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-03-11T00:00:00Z
2024-03-28T00:00:00Z,1,nee,-1.8093695510161087,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-03-11T00:00:00Z
2024-03-29T00:00:00Z,1,nee,-2.778835877347224,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-03-11T00:00:00Z
2024-03-30T00:00:00Z,1,nee,-0.7915179062770605,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-03-11T00:00:00Z
2024-03-31T00:00:00Z,1,nee,-1.1544478581180622,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-03-11T00:00:00Z
2024-04-01T00:00:00Z,1,nee,-0.7043245896560243,bookcast_forest,P1D,neon4cast,OSBS,ensemble,2024-03-11T00:00:00Z
